time_s,imu_id,qw,qx,qy,qz,gyro_x_dps,gyro_y_dps,gyro_z_dps,acc_x_ms2,acc_y_ms2,acc_z_ms2,mag_x_uT,mag_y_uT,mag_z_uT
12.336,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.217380152945159,-0.0254225609144814,-0.0199450152800642,0.04,0.12,0.08,223.375,-179.375,-563.25
12.352,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0496678753398724,-0.0285787030822016,0.00627146993989401,0.06,0.12,0.07,223.375,-179.375,-563.25
12.368,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.140937979845687,-0.138156732418893,-0.0077710732076224,0.06,0.11,0.07,224.0625,-179.375,-564.5
12.384,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0627291839842925,-0.111157385290819,-0.00103245299895973,0.07,0.12,0.04,224.0625,-179.375,-564.5
12.4,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0627291839842925,0.111157385290819,0.00103245299895973,0.04,0.1,0.05,224.0625,-179.375,-564.5
12.416,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.160298311902115,0.0857335395060702,-0.0190107147425269,0.05,0.1,0.05,223.375,-178.6875,-564.25
12.432,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.301236291747802,-0.0524231929128229,-0.0267817879501493,0.05,0.1,0.03,223.375,-178.6875,-564.25
12.448,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0324216407008485,0.0841541835519428,-0.00600062459397021,0.06,0.1,0.07,223.375,-178.6875,-564.25
12.464,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.035954886224693,0.195312853713029,-0.00487001913358805,0.07,0.11,0.04,223.375,-179.375,-564.5
12.48,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.200133918306135,0.0301529195552598,-0.0196741699341404,0.06,0.12,0.05,223.375,-179.375,-564.5
12.496,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.139171357083764,0.00157678621359281,-0.0132063950714015,0.07,0.11,0.06,223.375,-179.375,-564.5
12.512,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0193603320564284,0.223890271924963,-0.0112396415349045,0.05,0.13,0.05,223.0625,-179.0625,-563.375
12.528,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0211269548183506,0.0841567532924774,-0.00580431967112536,0.06,0.11,0.04,223.0625,-179.0625,-563.375
12.544,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.112397059324165,-0.0825786822086173,-0.00730392293885374,0.05,0.11,0.05,223.0625,-179.0625,-563.375
12.56,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.00741396570317117,0.139734803502753,-0.00533716940235671,0.06,0.11,0.04,223.0625,-179.0625,-563.6875
12.576,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.118044402265414,-0.0825799670788846,-0.00740207540027617,0.05,0.12,0.06,223.0625,-179.0625,-563.6875
12.592,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0496678753398724,-0.0285787030822016,0.00627146993989401,0.05,0.1,0.04,223.75,-179.375,-564.875
12.608,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.16383155742596,0.193733497758902,0.00814007101496862,0.04,0.12,0.04,223.75,-179.375,-564.875
12.624,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.16383155742596,0.193733497758902,0.00814007101496862,0.04,0.1,0.06,223.75,-179.375,-564.875
12.64,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.00983226893585271,0.084159323033012,-0.0056080147482805,0.05,0.1,0.05,224.5625,-179.0625,-564.375
12.656,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.095150824685141,0.0270032017388761,0.00703307759292995,0.06,0.1,0.05,224.5625,-179.0625,-564.375
12.672,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.196253198126808,0.109579314206959,0.0141406956089388,0.02,0.1,0.07,224.5625,-179.0625,-564.375
12.688,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0895034817438921,0.0270019168686088,0.00693492513150752,0.06,0.12,0.04,223.375,-179.375,-563.6875
12.704,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.00388072017932674,0.139732233762219,-0.00553347432520156,0.02,0.12,0.02,223.375,-179.375,-563.6875
12.72,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0877368589819699,0.112731601763877,-0.0123702469952867,0.07,0.12,0.04,223.375,-179.375,-563.6875
12.736,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.106749716382916,-0.08257739733835,-0.00720577047743132,0.05,0.11,0.06,223.75,-179.375,-564.75
12.752,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0228935775802728,0.0555767653400085,0.000368997807346225,0.07,0.11,0.05,223.75,-179.375,-564.75
12.768,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0817420413852386,0.306466384393046,-0.0041320235188956,0.07,0.09,0.05,223.75,-179.375,-564.0625
12.784,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.00176662276192222,0.139733518632486,-0.00543532186377913,0.03,0.12,0.05,223.75,-179.375,-564.0625
12.8,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.127224990730507,0.362048289214124,-0.00337041586585967,0.03,0.13,0.05,223.75,-179.375,-564.0625
12.816,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.190605855185559,0.109578029336692,0.0140425431475164,0.03,0.1,0.04,223.375,-178.6875,-565.0625
12.832,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0496678753398724,0.0285787030822016,-0.00627146993989401,0.06,0.11,0.05,223.375,-178.6875,-565.0625
12.848,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0341882634627707,0.0555793350805431,0.000565302730191081,0.05,0.09,0.05,223.375,-178.6875,-565.0625
12.864,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.173359620546535,0.0540025488669503,0.0137716978015926,0.07,0.12,0.08,222.6875,-179.75,-565.0625
12.88,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.118044402265414,-0.0825799670788846,-0.00740207540027617,0.06,0.1,0.07,222.6875,-179.75,-565.0625
12.896,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0553152182811214,-0.0285774182119343,0.00636962240131644,0.05,0.09,0.04,223.75,-179.375,-563.875
12.912,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0267742977595996,-0.0841554684222101,0.00590247213254779,0.06,0.1,0.05,223.75,-179.375,-563.875
12.928,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0535485955191991,-0.16831093684442,0.0118049442650956,0.05,0.11,0.05,223.75,-179.375,-563.875
12.944,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.00564734294124895,-1.28487026729692e-06,-9.81524614224279e-05,0.08,0.13,0.06,223.375,-178.6875,-563.0625
12.96,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0341882634627707,0.0555793350805431,0.000565302730191081,0.04,0.11,0.06,223.375,-178.6875,-563.0625
12.976,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0341882634627707,0.0555793350805431,0.000565302730191081,0.04,0.11,0.06,223.375,-178.6875,-563.0625
12.992,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0341882634627707,-0.0555793350805431,-0.000565302730191081,0.06,0.1,0.07,223.75,-179.0625,-563.6875
13.008,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0172462346390239,0.0555754804697412,0.000270845345923797,0.07,0.1,0.03,223.75,-179.0625,-563.6875
13.024,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0895034817438921,-0.0270019168686088,-0.00693492513150752,0.03,0.11,0.06,223.75,-179.0625,-563.6875
13.04,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0895034817438921,-0.0270019168686088,-0.00693492513150752,0.03,0.11,0.06,223.75,-179.0625,-563.6875
13.056,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0,-0,0,0.04,0.11,0.05,223.75,-179.0625,-563.875
13.072,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0701431496874637,0.250892188793572,-0.00430471640339697,0.07,0.09,0.06,223.75,-179.0625,-563.875
13.088,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0969174474470633,0.166736720371362,0.00159775572915081,0.05,0.11,0.03,223.375,-179.0625,-564.5
13.104,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0912701045058143,0.166735435501095,0.00149960326772839,0.04,0.1,0.1,223.375,-179.0625,-564.5
13.12,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0609625612223703,0.028576133341667,-0.00646777486273887,0.05,0.1,0.06,223.0625,-179.0625,-563.5
13.136,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0609625612223703,0.028576133341667,-0.00646777486273887,0.05,0.1,0.06,223.0625,-179.0625,-563.5
13.152,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.112397059324165,0.0825786822086173,0.00730392293885374,0.06,0.13,0.07,223.0625,-179.0625,-563.5
13.168,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0514344981017946,0.111154815550284,0.000836148076114878,0.04,0.1,0.05,222.6875,-177.875,-564.25
13.184,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0514344981017946,0.111154815550284,0.000836148076114878,0.07,0.12,0.04,222.6875,-177.875,-564.25
13.2,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.106749716382916,-0.08257739733835,-0.00720577047743132,0.05,0.11,0.05,222.6875,-177.875,-564.25
13.216,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.180773586249706,0.193737352369703,0.00843452839923591,0.05,0.12,0.05,223.0625,-180.5,-563.5625
13.232,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.00564734294124895,-1.28487026729692e-06,-9.81524614224279e-05,0.05,0.1,0.05,223.0625,-180.5,-563.5625
13.248,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.00564734294124895,-1.28487026729692e-06,-9.81524614224279e-05,0.05,0.1,0.05,223.0625,-180.5,-563.5625
13.264,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0324216407008485,-0.0841541835519428,0.00600062459397021,0.06,0.09,0.07,223.375,-179.375,-564.875
13.28,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.00564734294124895,-1.28487026729692e-06,-9.81524614224279e-05,0.05,0.11,0.07,223.375,-179.375,-564.875
13.296,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.118044402265414,0.0825799670788846,0.00740207540027617,0.04,0.11,0.06,222.6875,-179.0625,-562.6875
13.312,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0838561388026431,0.0270006319983415,0.00683677267008509,0.02,0.12,0.03,222.6875,-179.0625,-562.6875
13.328,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.152232665728185,-0.138159302159428,-0.00796737813046725,0.06,0.11,0.06,222.6875,-179.0625,-562.6875
13.344,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0267742977595996,-0.0841554684222101,0.00590247213254779,0.07,0.12,0.06,223.375,-179.0625,-565.875
13.36,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0285409205215218,0.0555780502102758,0.000467150268768653,0.06,0.1,0.04,223.375,-179.0625,-565.875
13.376,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.22479411864833,0.165157364417235,0.0146078458777075,0.04,0.1,0.05,223.375,-179.0625,-565.875
13.392,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0912701045058143,0.166735435501095,0.00149960326772839,0.05,0.1,0.06,224.0625,-179.75,-565.375
13.408,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.103216470859072,0.196889639926622,-0.0180764142049896,0.05,0.15,0.04,224.0625,-179.75,-565.375
13.424,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0341882634627707,0.0555793350805431,0.000565302730191081,0.05,0.11,0.05,224.0625,-179.75,-565.375
13.44,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.00741396570317117,0.139734803502753,-0.00533716940235671,0.05,0.09,0.04,223.75,-179.375,-563.875
13.456,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0,-0,0,0.04,0.13,0.01,223.75,-179.375,-563.875
13.472,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.140937979845687,-0.138156732418893,-0.0077710732076224,0.06,0.1,0.05,223.75,-179.0625,-563.6875
13.488,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0228935775802728,0.0555767653400085,0.000368997807346225,0.06,0.09,0.06,223.75,-179.0625,-563.6875
13.504,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.114163682086087,-0.222312200841103,-0.00186860107507461,0.07,0.12,0.04,223.75,-179.0625,-563.6875
13.52,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.114163682086087,-0.222312200841103,-0.00186860107507461,0.07,0.12,0.04,223.75,-179.0625,-563.6875
13.536,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0838561388026431,-0.0270006319983415,-0.00683677267008509,0.05,0.12,0.04,223.375,-179.375,-563.25
13.552,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0514344981017946,0.111154815550284,0.000836148076114878,0.05,0.11,0.04,223.375,-179.375,-563.25
13.568,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0211269548183506,0.0841567532924774,-0.00580431967112536,0.06,0.13,0.03,223.75,-179.0625,-564.75
13.584,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0895034817438921,-0.0270019168686088,-0.00693492513150752,0.05,0.1,0.05,223.75,-179.0625,-564.75
13.6,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0514344981017946,0.111154815550284,0.000836148076114878,0.05,0.11,0.05,223.75,-179.0625,-564.75
13.616,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.135290636904438,-0.138155447548626,-0.00767292074619997,0.06,0.11,0.07,223.0625,-180.5,-564.375
13.632,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0341882634627707,-0.0555793350805431,-0.000565302730191081,0.06,0.13,0.05,223.0625,-180.5,-564.375
13.648,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0130613086444201,0.13973608837302,-0.00523901694093428,0.06,0.1,0.06,223.0625,-179.375,-565.1875
13.664,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.095150824685141,-0.0270032017388761,-0.00703307759292995,0.05,0.11,0.06,223.0625,-179.375,-565.1875
13.68,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0416022291659419,0.195314138583296,-0.00477186667216562,0.05,0.1,0.07,223.0625,-179.375,-565.1875
13.696,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0588484638049658,-0.250889619053037,0.00450102132624183,0.05,0.11,0.06,223.375,-179.75,-564.0625
13.712,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.135290636904438,-0.138155447548626,-0.00767292074619997,0.05,0.09,0.07,223.375,-179.75,-564.0625
13.728,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0,-0,0,0.07,0.12,0.05,223.375,-179.75,-564.0625
13.744,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.12757246538599,-0.0571509818130667,0.0130337021869002,0.06,0.12,0.06,223.75,-179.75,-563.25
13.76,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0228935775802728,-0.0555767653400085,-0.000368997807346225,0.07,0.11,0.06,223.75,-179.75,-563.25
13.776,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.104983093620994,0.0571561212941359,-0.0126410923412105,0.04,0.11,0.05,223.75,-179.75,-563.25
13.792,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0782087958613942,0.0269993471280742,0.00673862020866266,0.06,0.1,0.06,224.5,-178.6875,-564.875
13.808,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0969174474470633,-0.166736720371362,-0.00159775572915081,0.04,0.1,0.05,224.5,-178.6875,-564.875
13.824,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.00741396570317117,-0.139734803502753,0.00533716940235671,0.05,0.12,0.05,224.5,-178.6875,-564.875
13.84,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0743280756820674,-0.166731580890293,-0.0012051458834611,0.06,0.12,0.05,223.375,-179.0625,-563.25
13.856,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0627291839842925,-0.111157385290819,-0.00103245299895973,0.08,0.11,0.06,223.375,-179.0625,-563.25
13.872,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0341882634627707,-0.0555793350805431,-0.000565302730191081,0.07,0.11,0.06,223.375,-179.375,-564.5
13.888,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0570818410430436,-0.111156100420552,-0.000934300537537306,0.05,0.11,0.04,223.375,-179.375,-564.5
13.904,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0683765269255415,0.111158670161086,0.00113060546038216,0.06,0.11,0.06,223.375,-179.375,-564.5
13.92,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0496678753398724,-0.0285787030822016,0.00627146993989401,0.05,0.09,0.07,223.0625,-179.375,-564.0625
13.936,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0324216407008485,-0.0841541835519428,0.00600062459397021,0.06,0.11,0.04,223.0625,-179.375,-564.0625
13.952,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0267742977595996,-0.0841554684222101,0.00590247213254779,0.06,0.11,0.05,223.0625,-179.375,-564.0625
13.968,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.2857566798707,0.136581231075568,0.0210756207404464,0.06,0.11,0.05,224.5625,-179.0625,-564.6875
13.984,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0285409205215218,0.0555780502102758,0.000467150268768653,0.05,0.11,0.04,224.5625,-179.0625,-564.6875
14,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.201900541068057,0.109580599077226,0.0142388480703613,0.04,0.1,0.03,224.5625,-179.0625,-564.6875
14.016,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0324216407008485,-0.0841541835519428,0.00600062459397021,0.04,0.13,0.08,223.375,-179.375,-563.875
14.032,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0324216407008485,0.0841541835519428,-0.00600062459397021,0.06,0.1,0.05,223.375,-179.375,-563.875
14.048,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0324216407008485,0.0841541835519428,-0.00600062459397021,0.06,0.1,0.05,223.375,-179.375,-563.875
14.064,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0228935775802728,0.0555767653400085,0.000368997807346225,0.04,0.1,0.03,222.25,-179.75,-564.875
14.08,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0912701045058143,-0.166735435501095,-0.00149960326772839,0.04,0.1,0.09,222.25,-179.75,-564.875
14.096,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0267742977595996,0.0841554684222101,-0.00590247213254779,0.04,0.11,0.05,223.375,-179.0625,-564.1875
14.112,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0285409205215218,0.0555780502102758,0.000467150268768653,0.04,0.11,0.07,223.375,-179.0625,-564.1875
14.128,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0627291839842925,0.111157385290819,0.00103245299895973,0.05,0.1,0.05,223.375,-179.0625,-564.1875
14.144,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.110630436562243,-0.0571548364238686,0.0127392448026329,0.04,0.1,0.04,223.0625,-179.75,-564.5
14.16,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0570818410430436,0.111156100420552,0.000934300537537306,0.07,0.11,0.06,223.0625,-179.75,-564.5
14.176,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.106749716382916,0.08257739733835,0.00720577047743132,0.07,0.1,0.08,223.0625,-179.75,-564.5
14.192,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0285409205215218,0.0555780502102758,0.000467150268768653,0.06,0.11,0.07,224.0625,-179.375,-564.75
14.208,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0838561388026431,0.0270006319983415,0.00683677267008509,0.06,0.1,0.07,224.0625,-179.375,-564.75
14.224,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.186420929190955,0.193738637239971,0.00853268086065833,0.07,0.1,0.03,223.375,-177.875,-564.0625
14.24,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0285409205215218,0.0555780502102758,0.000467150268768653,0.05,0.1,0.04,223.375,-177.875,-564.0625
14.256,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.104983093620994,-0.0571561212941359,0.0126410923412105,0.06,0.11,0.05,223.375,-177.875,-564.0625
14.272,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.116277779503492,-0.0571535515536013,0.0128373972640553,0.06,0.1,0.05,222.6875,-178.6875,-564.5625
14.288,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.139171357083764,0.00157678621359281,-0.0132063950714015,0.04,0.1,0.06,222.6875,-178.6875,-564.5625
14.304,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0341882634627707,0.0555793350805431,0.000565302730191081,0.05,0.09,0.05,222.6875,-178.6875,-564.5625
14.32,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.116277779503492,-0.0571535515536013,0.0128373972640553,0.06,0.09,0.05,223.0625,-178.6875,-563.875
14.336,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.116277779503492,-0.0571535515536013,0.0128373972640553,0.06,0.09,0.05,223.0625,-178.6875,-563.875
14.352,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0553152182811214,-0.0285774182119343,0.00636962240131644,0.05,0.11,0.09,223.0625,-178.6875,-563.875
14.368,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.104983093620994,0.0571561212941359,-0.0126410923412105,0.04,0.08,0.05,223.0625,-179.375,-563.5625
14.384,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0228935775802728,0.0555767653400085,0.000368997807346225,0.05,0.1,0.04,223.0625,-179.375,-563.5625
14.4,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.112397059324165,-0.0825786822086173,-0.00730392293885374,0.04,0.09,0.05,222.6875,-179.0625,-564.5625
14.416,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.00176662276192222,0.139733518632486,-0.00543532186377913,0.04,0.09,0.07,222.6875,-179.0625,-564.5625
14.432,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.194486575364886,0.0301542044255271,-0.019576017472718,0.05,0.11,0.07,222.6875,-179.0625,-564.5625
14.448,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.133524014142515,0.0015780710838601,-0.0131082426099791,0.03,0.1,0.02,223.75,-179.0625,-562.875
14.464,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0172462346390239,0.0555754804697412,0.000270845345923797,0.06,0.13,0.05,223.75,-179.0625,-562.875
14.48,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.118044402265414,0.0825799670788846,0.00740207540027617,0.04,0.11,0.03,223.75,-179.0625,-562.875
14.496,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0377215089866152,0.335046372345515,-0.0103053409973672,0.04,0.1,0.04,223.75,-179.0625,-564.875
14.512,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.344952618331148,0.0317284208985853,-0.0329787174669644,0.04,0.1,0.05,223.75,-179.0625,-564.875
14.528,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0838561388026431,-0.0270006319983415,-0.00683677267008509,0.06,0.09,0.07,223.75,-179.0625,-564.875
14.544,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.116277779503492,0.0571535515536013,-0.0128373972640553,0.04,0.1,0.07,223.0625,-179.0625,-564.875
14.56,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.112397059324165,-0.0825786822086173,-0.00730392293885374,0.06,0.11,0.05,223.0625,-179.0625,-564.875
14.576,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.00564734294124895,-1.28487026729692e-06,-9.81524614224279e-05,0.06,0.1,0.03,223.0625,-179.0625,-564.875
14.592,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.112397059324165,-0.0825786822086173,-0.00730392293885374,0.05,0.12,0.08,223.75,-178.25,-564.875
14.608,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0683765269255415,-0.111158670161086,-0.00113060546038216,0.04,0.11,0.04,223.75,-178.25,-564.875
14.624,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0683765269255415,-0.111158670161086,-0.00113060546038216,0.04,0.11,0.04,223.75,-178.25,-564.875
14.64,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,0.0228935775802728,-0.0555767653400085,-0.000368997807346225,0.04,0.11,0.04,223.75,-179.0625,-565.25
14.656,node3,-0.16339111328125,-0.654296875,-0.16949462890625,0.7186279296875,-0.0912701045058143,0.166735435501095,0.00149960326772839,0.05,0.1,0.04,223.75,-179.0625,-565.25
