time_s,imu_id,qw,qx,qy,qz,gyro_x_dps,gyro_y_dps,gyro_z_dps,acc_x_ms2,acc_y_ms2,acc_z_ms2,mag_x_uT,mag_y_uT,mag_z_uT
19.296,node10,0.1695556640625,0.7025146484375,0.2376708984375,-0.6490478515625,8.25696257660708,-11.6359194652859,-0.0600067753752502,0.58,0.09,0.01,-23,26.375,-35
19.312,node10,0.1700439453125,0.7032470703125,0.2388916015625,-0.64764404296875,3.52989719807769,-4.66991384774445,0.00914496513286564,1.58,0.34,0.06,-23,26.375,-35
19.328,node10,0.17108154296875,0.70220947265625,0.23974609375,-0.648193359375,-4.49444185304936,9.44427711663622,0.255879329381508,-0.34,-0.66,-0.08,-23,26.375,-35
19.344,node10,0.171630859375,0.70166015625,0.240234375,-0.64849853515625,-3.36801128152784,6.84213999121993,0.187431634782719,-0.94,-0.69,0.05,-22.1875,26.75,-31.375
19.36,node10,0.173095703125,0.70074462890625,0.2415771484375,-0.6485595703125,-2.29346573543951,3.25411097281551,0.0295370972840728,0.84,0.5,-0.35,-22.1875,26.75,-31.375
19.376,node10,0.17303466796875,0.70050048828125,0.2413330078125,-0.64892578125,-3.37962000997168,4.77943911530702,0.0342921835558881,0,0.08,-0.17,-21.5,25.75,-32.6875
19.392,node10,0.17266845703125,0.70013427734375,0.2406005859375,-0.649658203125,-2.7218810995326,3.20415631014836,-0.0169282087652014,0.24,-0.12,-0.14,-21.5,25.75,-32.6875
19.408,node10,0.172119140625,0.699951171875,0.23968505859375,-0.65032958984375,-1.92954798387087,1.81820384654922,-0.0458585673464511,-0.69,-0.32,-0.06,-21.5,25.75,-32.6875
19.424,node10,0.17169189453125,0.70013427734375,0.2393798828125,-0.650390625,0.660024676243344,-1.60040719665417,-0.0628973830583959,-0.39,-0.38,0.01,-22.1875,27.6875,-32.875
19.44,node10,0.171142578125,0.70098876953125,0.23919677734375,-0.649658203125,4.70315869881954,-7.98452369539074,-0.132402138791971,-0.92,-0.84,-0.02,-22.1875,27.6875,-32.875
19.456,node10,0.17059326171875,0.702880859375,0.23980712890625,-0.6475830078125,10.0390306867819,-16.0842044867738,-0.2183967538823,-1.02,-0.32,0.07,-22.1875,27.6875,-32.875
19.472,node10,0.17041015625,0.70416259765625,0.24041748046875,-0.64599609375,13.3260627693931,-20.8196797695131,-0.251935485206943,-0.83,-0.19,-0.01,-23.25,27.25,-34.1875
19.488,node10,0.16961669921875,0.70751953125,0.24163818359375,-0.64208984375,17.3909429957458,-27.6914664328158,-0.391974423001699,-0.55,-0.37,0,-23.25,27.25,-34.1875
19.504,node10,0.16864013671875,0.7117919921875,0.2421875,-0.63739013671875,16.6548981986084,-36.3895383125613,-1.12541505561252,-1.01,-0.16,0.1,-23.25,27.25,-34.1875
19.52,node10,0.16815185546875,0.71441650390625,0.2418212890625,-0.63470458984375,14.251099043518,-42.0382882174939,-1.86700400136435,-0.95,-0.19,0.17,-21.0625,25.375,-34.1875
19.536,node10,0.168701171875,0.72039794921875,0.23919677734375,-0.6287841796875,-2.9891534693174,-54.8051229299555,-5.04483053770579,-1.02,-1.31,-0.36,-21.0625,25.375,-34.1875
19.552,node10,0.17327880859375,0.7269287109375,0.2330322265625,-0.62225341796875,-35.6827272800258,-68.8569047396177,-10.7297920328555,-1.14,-0.81,-0.42,-21.0625,25.375,-34.1875
19.568,node10,0.1771240234375,0.73046875,0.22808837890625,-0.618896484375,-52.9732194483919,-76.2636612495843,-14.0594490745505,-1.12,-0.44,-0.37,-19.5625,24.25,-34.6875
19.584,node10,0.194580078125,0.74737548828125,0.2005615234375,-0.60272216796875,-71.2529440147913,-104.588198474361,-22.8399687435847,-0.06,0.11,-0.08,-19.5625,24.25,-34.6875
19.6,node10,0.19873046875,0.75189208984375,0.1927490234375,-0.59832763671875,-72.1719176132442,-99.876221567534,-23.477073570956,0.8,-0.19,-0.32,-17.0625,22.875,-33.5
19.616,node10,0.206298828125,0.757080078125,0.179443359375,-0.5933837890625,-67.696696599297,-49.7015704063075,-17.4524360531327,2.64,0.49,-1,-17.0625,22.875,-33.5
19.632,node10,0.21136474609375,0.75567626953125,0.1710205078125,-0.59588623046875,-51.2284628974159,15.9672580091336,-6.69299683262347,1.89,0.64,-0.64,-17.0625,22.875,-33.5
19.648,node10,0.21240234375,0.75335693359375,0.1690673828125,-0.5989990234375,-35.2517751433525,37.2828203223235,-1.7026723534554,1.08,0.83,-0.57,-10,19.5625,-31
19.664,node10,0.21160888671875,0.74810791015625,0.1685791015625,-0.60589599609375,-4.59723576394538,50.9990646281849,3.96677256268075,-0.11,0.96,-0.14,-10,19.5625,-31
19.68,node10,0.209228515625,0.7432861328125,0.1710205078125,-0.6119384765625,9.12516689935088,48.3639083874663,5.36537328087004,-0.52,-0.35,-0.42,-10,19.5625,-31
19.696,node10,0.20880126953125,0.74090576171875,0.1728515625,-0.614501953125,6.36229879418534,44.9519945217454,4.78371400002141,-0.61,-0.38,-0.61,-9.75,15.25,-30.25
19.712,node10,0.21063232421875,0.7366943359375,0.17578125,-0.61810302734375,-11.1292072047914,27.5142510083715,1.46871112439503,-1.18,-0.14,-0.35,-9.75,15.25,-30.25
19.728,node10,0.215087890625,0.73516845703125,0.1766357421875,-0.6181640625,-19.2678141069002,-7.27626975435707,-2.09899596132681,-1.57,1.06,0.3,-9.75,15.25,-30.25
19.744,node10,0.21746826171875,0.73583984375,0.17657470703125,-0.61651611328125,-16.0982456918355,-24.1933618640204,-3.17102608170494,-1.25,1.28,0.26,-10.25,11,-29.1875
19.76,node10,0.22161865234375,0.7388916015625,0.1771240234375,-0.6112060546875,-2.93639462476954,-40.1477881370475,-3.22662628403763,-0.02,0.66,-0.38,-10.25,11,-29.1875
19.776,node10,0.22747802734375,0.74249267578125,0.18115234375,-0.60345458984375,-0.120731687728933,-24.7221468555487,-1.44756232031525,0.74,0.57,-0.46,-7.25,8.1875,-27.875
19.792,node10,0.23162841796875,0.7423095703125,0.183837890625,-0.60125732421875,-9.26164507636972,-5.27225142179708,-0.786374870925374,1.29,0.79,-0.25,-7.25,8.1875,-27.875
19.808,node10,0.23565673828125,0.740234375,0.185546875,-0.601806640625,-16.3338717786939,11.2895065864032,-0.180038105766631,1.08,0.43,-0.3,-7.25,8.1875,-27.875
19.824,node10,0.237548828125,0.73876953125,0.1866455078125,-0.6024169921875,-13.8347139968884,14.3997300393899,0.479733882065751,0.33,-0.33,0,-3.1875,3.875,-27.0625
19.84,node10,0.24139404296875,0.73626708984375,0.19012451171875,-0.6029052734375,-7.35558935439657,9.02879000486854,0.879101086012396,0.17,-0.16,0.22,-3.1875,3.875,-27.0625
19.856,node10,0.245361328125,0.73468017578125,0.1934814453125,-0.6021728515625,-7.68608430062404,0.874726413214161,0.046541687188908,0.72,-0.1,0.51,-3.1875,3.875,-27.0625
19.872,node10,0.2474365234375,0.73394775390625,0.19476318359375,-0.60174560546875,-9.43743694161302,0.199548305104707,-0.250165176360526,1.02,-0.28,0.41,0,0.6875,-26.375
19.888,node10,0.2513427734375,0.73223876953125,0.19732666015625,-0.6014404296875,-9.87363793397304,4.89810333588263,0.123724797363478,1.15,-0.18,0.3,0,0.6875,-26.375
19.904,node10,0.2550048828125,0.7303466796875,0.19952392578125,-0.6014404296875,-11.5434897333393,4.10902659486775,-0.204918704089718,0.66,-0.36,0.36,0,0.6875,-26.375
19.92,node10,0.2569580078125,0.72967529296875,0.20037841796875,-0.60113525390625,-12.2622365245167,-0.256814867990833,-0.652878103452535,0.39,-0.7,0.33,1.875,-2.0625,-25.75
19.936,node10,0.26153564453125,0.72906494140625,0.20245361328125,-0.5992431640625,-11.0695752760182,-11.4207988510438,-1.41555381248766,0.45,-0.65,0.46,1.875,-2.0625,-25.75
19.952,node10,0.2662353515625,0.7291259765625,0.20477294921875,-0.5963134765625,-6.31837974118778,-16.0899730332641,-1.41253646827553,0.68,-0.12,0.61,1.875,-2.0625,-25.75
19.968,node10,0.27056884765625,0.72943115234375,0.2108154296875,-0.59185791015625,11.2283079786897,-7.08331839406833,1.19624362514303,1.02,-0.29,0.55,4,-3.6875,-25.375
19.984,node10,0.27264404296875,0.728759765625,0.2154541015625,-0.590087890625,6.46429031030023,1.56572870137846,1.54012969384151,1.33,-0.35,0.29,4,-3.6875,-25.375
20,node10,0.27264404296875,0.728759765625,0.2154541015625,-0.590087890625,6.46429031030023,1.56572870137846,1.54012969384151,1.33,-0.35,0.29,4,-3.6875,-25.375
20.016,node10,0.2764892578125,0.72503662109375,0.2183837890625,-0.591796875,-19.5361774065519,19.4720456903931,0.35467197955593,1.34,-0.72,2.13,6.1875,-4,-26.5625
20.032,node10,0.2769775390625,0.72186279296875,0.21343994140625,-0.59716796875,-30.6329171779446,28.3530792146512,-0.54564701661554,1.44,-1.6,0.55,6.1875,-4,-26.5625
20.048,node10,0.2763671875,0.72027587890625,0.211669921875,-0.5999755859375,-19.6724091841878,30.9895977590466,0.6853237483393,1.63,-1.21,-0.07,6.5625,-4.25,-25.25
20.064,node10,0.275390625,0.71734619140625,0.2091064453125,-0.6048583984375,-12.3593496668073,26.4838249317047,0.977436735777308,0.13,-0.86,-0.29,6.5625,-4.25,-25.25
20.08,node10,0.2744140625,0.714111328125,0.21209716796875,-0.60809326171875,12.9330756722864,49.4922094756668,4.65848016505571,2.27,0.53,-0.25,6.5625,-4.25,-25.25
20.096,node10,0.27301025390625,0.7105712890625,0.21484375,-0.61187744140625,10.7915706373379,69.599769480463,5.53912050820484,-0.34,0.06,-0.13,7.375,-4.6875,-26.375
20.112,node10,0.27001953125,0.70343017578125,0.2200927734375,-0.61956787109375,9.41459097940401,70.6933607237202,4.63383025127049,-0.2,0.42,0.32,7.375,-4.6875,-26.375
20.128,node10,0.26336669921875,0.69830322265625,0.2257080078125,-0.6260986328125,38.5715739556322,62.929610715516,4.77198450816317,1.19,1.09,0.55,7.375,-4.6875,-26.375
20.144,node10,0.25823974609375,0.69659423828125,0.229248046875,-0.62890625,56.0332383540971,60.883421930117,5.21630810274612,1.35,0.85,0.23,5.1875,-4.5625,-26.6875
20.16,node10,0.2469482421875,0.69354248046875,0.237060546875,-0.6339111328125,72.1220710178533,57.4713103907237,5.56493189447765,1.45,1.39,-0.11,5.1875,-4.5625,-26.6875
20.176,node10,0.22479248046875,0.69091796875,0.24945068359375,-0.64019775390625,76.9209092785467,53.165521947817,5.90629308393096,-0.67,0.81,-1.05,6,-4.875,-25.0625
20.192,node10,0.21142578125,0.69085693359375,0.253173828125,-0.64337158203125,50.5113353774729,16.3854639436135,3.10508755070797,-2.82,-2.97,-0.82,6,-4.875,-25.0625
20.208,node10,0.21142578125,0.69085693359375,0.253173828125,-0.64337158203125,50.5113353774729,16.3854639436135,3.10508755070797,-2.82,-2.97,-0.82,6,-4.875,-25.0625
20.224,node10,0.209716796875,0.7025146484375,0.24365234375,-0.6348876953125,-30.9135964155557,-76.2169033775465,-7.16986298439363,3.01,0.03,0.62,1.0625,-5.5625,-30.25
20.24,node10,0.2137451171875,0.7093505859375,0.23333740234375,-0.62982177734375,-48.2995132304058,-58.0594159263164,-7.8601098607691,0.43,-0.91,0,1.0625,-5.5625,-30.25
20.256,node10,0.222900390625,0.7120361328125,0.2232666015625,-0.62725830078125,-75.1064685953194,-44.327105029521,-8.59162300785471,-1,1.53,0.2,1.0625,-5.5625,-30.25
20.272,node10,0.22723388671875,0.713134765625,0.21917724609375,-0.62591552734375,-60.4735969566307,-41.2283546965798,-7.24448426641085,-0.68,2.03,0.3,6.75,-6.375,-24.5625
20.288,node10,0.23516845703125,0.71533203125,0.2110595703125,-0.623291015625,-53.8499189771242,-39.7761122725583,-6.68152091405536,0.59,0.97,-0.42,6.75,-6.375,-24.5625
20.304,node10,0.24237060546875,0.71661376953125,0.201904296875,-0.6220703125,-63.7046482882652,-28.4212975099591,-6.43990246056896,0,0.54,0.12,6.75,-6.375,-24.5625
20.32,node10,0.24639892578125,0.71673583984375,0.19696044921875,-0.62188720703125,-69.4548709146583,-25.7329344721894,-6.4074261296168,-0.28,0.44,0.39,6.375,-5.25,-25.25
20.336,node10,0.254150390625,0.7171630859375,0.1875,-0.6212158203125,-63.7143562918077,-28.7431779245481,-5.78637730636715,-1.67,0.35,0.29,6.375,-5.25,-25.25
20.352,node10,0.2626953125,0.7215576171875,0.17828369140625,-0.61529541015625,-23.983308204588,-53.0875122846488,-5.06378163531573,-1.32,0.62,0.15,5.6875,-4.5625,-27.0625
20.368,node10,0.26531982421875,0.728271484375,0.174072265625,-0.607421875,-3.123403145234,-70.68756150461,-5.70541959558014,-0.63,0.31,0.12,5.6875,-4.5625,-27.0625
20.384,node10,0.26611328125,0.736328125,0.17034912109375,-0.59832763671875,6.8714633203303,-73.7199009971398,-6.08055823432974,1.07,-0.53,-0.28,5.6875,-4.5625,-27.0625
20.4,node10,0.26641845703125,0.739990234375,0.16845703125,-0.59417724609375,3.74487381276732,-67.6477820556766,-6.22766632501979,1.28,-0.57,-0.32,6.0625,-6,-24.75
20.416,node10,0.26763916015625,0.74481201171875,0.16510009765625,-0.58856201171875,-7.32539017413519,-40.3854149141915,-5.10341688212448,1.21,-0.18,-0.55,6.0625,-6,-24.75
20.432,node10,0.26983642578125,0.74639892578125,0.16143798828125,-0.5865478515625,-20.9059952794071,-16.2442388717645,-4.29342418727443,0.89,-0.05,-0.48,6.0625,-6,-24.75
20.448,node10,0.2708740234375,0.74627685546875,0.15936279296875,-0.58673095703125,-24.0433585005142,-5.95169311298677,-3.67476331802084,0.83,-0.26,-0.33,8,-6.6875,-23
20.464,node10,0.2728271484375,0.74517822265625,0.15484619140625,-0.58843994140625,-28.9060868959366,4.18812928670692,-3.19534485744807,-0.41,-0.91,0.28,8,-6.6875,-23
20.48,node10,0.2755126953125,0.744384765625,0.15057373046875,-0.58935546875,-28.0001537004385,-5.3372295758017,-3.62088994563537,-0.53,-0.74,0.43,8,-6.6875,-23
20.496,node10,0.27716064453125,0.74432373046875,0.1490478515625,-0.5889892578125,-24.2340624095067,-11.3293514396559,-3.57779206784382,-0.23,-0.14,0.23,8.6875,-8.1875,-21.75
20.512,node10,0.28009033203125,0.74505615234375,0.147216796875,-0.587158203125,-13.6887300726284,-17.900782148445,-2.93840675090547,0.09,0.35,0.02,8.6875,-8.1875,-21.75
20.528,node10,0.28155517578125,0.7462158203125,0.14666748046875,-0.58514404296875,-1.71404210628242,-14.2686021359583,-1.43363066282211,0.37,0.42,-0.27,8.6875,-8.1875,-21.75
20.544,node10,0.2816162109375,0.74676513671875,0.1466064453125,-0.58441162109375,2.05605393374435,-10.4409587928683,-0.762406287156222,0.47,0.27,-0.17,8.75,-8.0625,-21.5
20.56,node10,0.2813720703125,0.747314453125,0.14678955078125,-0.58380126953125,2.97045624506693,-1.68728756926261,0.163183138004252,0.45,-0.15,0.03,8.75,-8.0625,-21.5
20.576,node10,0.2821044921875,0.74658203125,0.14788818359375,-0.5841064453125,-3.03929400456944,3.72370109895992,0.314477015714999,0.43,-0.01,0.03,9.1875,-8.5,-22.0625
20.592,node10,0.28387451171875,0.74566650390625,0.1485595703125,-0.584228515625,-6.91313303680903,2.54498079828857,-0.107874771384315,0.63,0.36,-0.1,9.1875,-8.5,-22.0625
20.608,node10,0.2857666015625,0.74462890625,0.14935302734375,-0.58447265625,-7.471662023573,3.45875387382036,-0.0808716383407467,0.76,0.44,-0.12,9.1875,-8.5,-22.0625
20.624,node10,0.28656005859375,0.7440185546875,0.14971923828125,-0.58477783203125,-6.56330878899178,5.87392811805614,0.192222293612411,0.56,0.18,-0.04,9.5625,-9.5,-20.375
20.64,node10,0.28765869140625,0.74285888671875,0.1502685546875,-0.58551025390625,-5.32306597996742,6.64709740648426,0.294780067359704,0.59,-0.06,-0.02,9.5625,-9.5,-20.375
20.656,node10,0.28887939453125,0.74188232421875,0.1505126953125,-0.58612060546875,-7.2670879516307,3.67546959883102,-0.191106093385656,0.66,-0.12,-0.09,9.5625,-9.5,-20.375
20.672,node10,0.28961181640625,0.741455078125,0.15045166015625,-0.5863037109375,-9.08956459383776,2.63071037632041,-0.469961861622448,0.61,-0.07,-0.1,11.0625,-9.0625,-20.75
20.688,node10,0.29132080078125,0.74053955078125,0.1500244140625,-0.586669921875,-10.8725170167275,1.90754843198543,-0.687793322094312,0.48,0.07,-0.09,11.0625,-9.0625,-20.75
20.704,node10,0.29290771484375,0.7398681640625,0.149658203125,-0.58685302734375,-9.37654662659228,1.18674113271514,-0.614790520617288,0.47,0.03,-0.1,11.0625,-9.0625,-20.75
20.72,node10,0.293701171875,0.73956298828125,0.1495361328125,-0.5869140625,-8.49721673074903,1.36667391859024,-0.501652130458734,0.49,0.06,-0.1,11.0625,-9.5,-19.75
20.736,node10,0.2950439453125,0.7388916015625,0.14947509765625,-0.58709716796875,-6.81525177727473,2.82111408791122,-0.206362529735418,0.45,0.08,-0.16,11.0625,-9.5,-19.75
20.752,node10,0.29656982421875,0.73785400390625,0.1492919921875,-0.587646484375,-6.82660136974188,1.33176843053441,-0.3887516898408,0.31,-0.36,0,10.6875,-10.1875,-19.5
20.768,node10,0.298095703125,0.7374267578125,0.1490478515625,-0.58746337890625,-8.67149260177717,-2.76642314281753,-0.800730555006975,0.45,-0.14,0,10.6875,-10.1875,-19.5
20.784,node10,0.29974365234375,0.73699951171875,0.1490478515625,-0.587158203125,-7.38232711005285,-1.97935526077303,-0.597330884933571,0.04,-0.29,-0.07,10.6875,-10.1875,-19.5
20.8,node10,0.3004150390625,0.73687744140625,0.149169921875,-0.5869140625,-6.14276190550655,-3.09405984030555,-0.589221308270548,0.02,-0.37,-0.13,11.0625,-10.0625,-19.1875
20.816,node10,0.30181884765625,0.737060546875,0.14959716796875,-0.58587646484375,-4.82068863590805,-6.96691090807099,-0.764902723198877,0.55,-0.05,-0.3,11.0625,-10.0625,-19.1875
20.832,node10,0.30316162109375,0.737060546875,0.14984130859375,-0.58514404296875,-5.41419361853623,-3.14515821993598,-0.540790314125219,0.46,-0.22,-0.31,11.0625,-10.0625,-19.1875
20.848,node10,0.3038330078125,0.73681640625,0.14984130859375,-0.5850830078125,-6.18919237567383,-0.425590090485732,-0.405574150039283,0.36,-0.32,-0.28,10.375,-9.375,-20
20.864,node10,0.30511474609375,0.736083984375,0.149658203125,-0.58538818359375,-8.08447554012565,1.85644544965142,-0.37844036587053,0.26,-0.22,-0.16,10.375,-9.375,-20
20.88,node10,0.3060302734375,0.73541259765625,0.1497802734375,-0.585693359375,-5.57417470896382,2.83591617497636,-0.0993655000077027,0.36,-0.17,-0.08,10.375,-9.375,-20
20.896,node10,0.30633544921875,0.735107421875,0.14990234375,-0.5859375,-3.68796462879691,3.58834612443575,0.0942751485584234,0.33,-0.29,-0.04,10.375,-10.375,-19.875
20.912,node10,0.30657958984375,0.734619140625,0.15032958984375,-0.5863037109375,-1.6111872136274,3.03106928694785,0.204751853269061,0.29,-0.32,-0.11,10.375,-10.375,-19.875
20.928,node10,0.307373046875,0.734130859375,0.1510009765625,-0.58636474609375,-2.881757273457,0.923095806553802,-0.0401949913389074,0.51,-0.05,-0.19,10.375,-10.75,-19.375
20.944,node10,0.30792236328125,0.7337646484375,0.1510009765625,-0.58648681640625,-3.55268069999729,2.24751108545673,-0.0525172582654306,0.34,0.03,-0.07,10.375,-10.75,-19.375
20.96,node10,0.30804443359375,0.73333740234375,0.15081787109375,-0.58697509765625,-2.41716296551315,2.51137564326306,-0.00826774980785704,0.33,-0.05,0.01,10.375,-10.75,-19.375
20.976,node10,0.30804443359375,0.7332763671875,0.15069580078125,-0.587158203125,-1.13043609921083,1.73210726032884,0.0195802186714959,0.31,-0.03,0.09,11.5,-10.0625,-19.0625
20.992,node10,0.3077392578125,0.73333740234375,0.15081787109375,-0.587158203125,2.70196766144662,-0.34134946988778,0.165254636193547,0.05,0,0.04,11.5,-10.0625,-19.0625
21.008,node10,0.307373046875,0.7340087890625,0.1512451171875,-0.58642578125,5.76012448884317,-4.90640519463754,0.065560350644997,0.24,0.16,-0.05,11.5,-10.0625,-19.0625
21.024,node10,0.30706787109375,0.7344970703125,0.15142822265625,-0.58587646484375,6.80209233979166,-5.82844603487261,0.0540662079119699,0.42,0.17,-0.24,11.0625,-9.75,-19.5
21.04,node10,0.30657958984375,0.7353515625,0.15167236328125,-0.5850830078125,4.61085148331884,-3.38214703636148,0.0584533943665112,0.37,0.14,-0.16,11.0625,-9.75,-19.5
21.056,node10,0.30645751953125,0.73541259765625,0.1517333984375,-0.5850830078125,-0.515618984099534,1.05945495929911,0.0535080032121141,0.12,0.22,0,11.0625,-9.75,-19.5
21.072,node10,0.306640625,0.7352294921875,0.151611328125,-0.58514404296875,-2.1450057619279,1.94580164339476,0.0211449973920994,0.03,0.28,0.03,11.5,-9.375,-20
21.088,node10,0.30706787109375,0.73492431640625,0.15240478515625,-0.58514404296875,3.07400772035785,-0.38775096654426,0.303201103303491,-0.04,0.38,0.08,11.5,-9.375,-20
21.104,node10,0.3070068359375,0.73504638671875,0.15289306640625,-0.58489990234375,4.99333756599984,-1.06740152799938,0.413069814136851,0.04,0.44,0.03,11.875,-9.375,-20.0625
21.12,node10,0.3070068359375,0.73541259765625,0.1536865234375,-0.58416748046875,8.63720850763211,0.136396354660954,0.815973052397639,0.17,0.39,-0.07,11.875,-9.375,-20.0625
21.136,node10,0.30633544921875,0.73565673828125,0.155029296875,-0.5838623046875,10.1697210132817,3.18807001370637,1.19953330419129,0.17,0.12,0.06,11.875,-9.375,-20.0625
21.152,node10,0.305908203125,0.73565673828125,0.1558837890625,-0.5838623046875,9.8570564272362,3.58977214013598,1.24468193061506,0.12,-0.06,0.13,10.375,-9.375,-19.5625
21.168,node10,0.3055419921875,0.73565673828125,0.15771484375,-0.58355712890625,7.16487014509049,0.640900654504668,0.866598898303255,0.15,0.02,0.14,10.375,-9.375,-19.5625
21.184,node10,0.3060302734375,0.7357177734375,0.15948486328125,-0.582763671875,3.96824708886749,-3.13853230988264,0.361417870418255,0.3,0.15,0.06,10.375,-9.375,-19.5625
21.2,node10,0.3065185546875,0.73577880859375,0.16033935546875,-0.5821533203125,3.44466851622165,-4.52258911472919,0.232124258215889,0.44,0.29,-0.01,12.1875,-10.75,-19.1875
21.216,node10,0.30743408203125,0.73577880859375,0.162109375,-0.5809326171875,2.58146627463124,-2.42076758409128,0.327471018047306,0.49,0.14,-0.03,12.1875,-10.75,-19.1875
21.232,node10,0.30804443359375,0.7354736328125,0.16357421875,-0.58087158203125,2.25214197843942,1.51809480011933,0.578621629516131,0.51,0.07,-0.04,12.1875,-10.75,-19.1875
21.248,node10,0.308837890625,0.734619140625,0.16534423828125,-0.5811767578125,-0.747924438317056,3.57614556217289,0.447040159718825,0.34,-0.06,0.08,11.5,-9.75,-19.5625
21.264,node10,0.30938720703125,0.73406982421875,0.16607666015625,-0.58123779296875,-0.836597758763523,2.06955292666063,0.264243258997695,0.31,-0.14,0.1,11.5,-9.75,-19.5625
21.28,node10,0.30975341796875,0.73394775390625,0.1663818359375,-0.58111572265625,-0.639497490110958,-0.198731689669591,0.0844192373811997,0.46,-0.13,0.07,11.5,-11.0625,-19.875
21.296,node10,0.31060791015625,0.73394775390625,0.16693115234375,-0.58050537109375,-1.73063889858739,-3.82785598920968,-0.321342687433544,0.55,-0.09,-0.08,11.5,-11.0625,-19.875
21.312,node10,0.31182861328125,0.73406982421875,0.1669921875,-0.57965087890625,-4.98814614962043,-4.65042796333353,-0.672624727436326,0.71,0.12,-0.12,11.5,-11.0625,-19.875
21.328,node10,0.31256103515625,0.7340087890625,0.1668701171875,-0.579345703125,-6.32105402972036,-3.14098120735304,-0.658942836596081,0.65,0.13,-0.07,11.875,-10.6875,-19.6875
21.344,node10,0.31390380859375,0.73358154296875,0.16644287109375,-0.5794677734375,-7.24777645512807,1.08698142636558,-0.391981007872062,0.12,-0.02,0.07,11.875,-10.6875,-19.6875
21.36,node10,0.31475830078125,0.7330322265625,0.16644287109375,-0.57958984375,-4.49204039455056,0.77075968130868,-0.206014554431393,0.12,-0.04,0.04,11.875,-10.6875,-19.6875
21.376,node10,0.31512451171875,0.73297119140625,0.16644287109375,-0.5794677734375,-2.95284194090589,-1.6251230599991,-0.29121144890805,0.2,-0.04,-0.03,12.875,-10.6875,-19.5
21.392,node10,0.3157958984375,0.73309326171875,0.16650390625,-0.578857421875,-2.21100462947356,-4.27075220520827,-0.472156042715048,0.39,-0.06,-0.18,12.875,-10.6875,-19.5
21.408,node10,0.31671142578125,0.73321533203125,0.16644287109375,-0.57830810546875,-4.60889990578657,-3.21437609599425,-0.542374934922404,0.42,-0.04,-0.17,12.875,-10.6875,-19.5
21.424,node10,0.31732177734375,0.7330322265625,0.16632080078125,-0.578125,-5.91157672048239,-1.65102504000808,-0.48678054425702,0.23,0.24,-0.04,12.5625,-11.75,-19.1875
21.44,node10,0.31842041015625,0.7322998046875,0.166748046875,-0.578369140625,1.73510107695079,1.23753851095543,0.281440081626582,-0.05,0.02,-0.04,12.5625,-11.75,-19.1875
21.456,node10,0.3182373046875,0.732421875,0.1669921875,-0.5782470703125,4.30640186576842,-0.179087069113977,0.337681531036882,0.08,-0.05,-0.07,11.875,-10.6875,-20.75
21.472,node10,0.31768798828125,0.7327880859375,0.16766357421875,-0.577880859375,5.92642018456367,-0.893906823560538,0.409885046282665,0.25,0.02,-0.08,11.875,-10.6875,-20.75
21.488,node10,0.3172607421875,0.73297119140625,0.16839599609375,-0.57769775390625,4.22981669700943,0.99642065214413,0.475561561556512,0.16,0.03,-0.05,11.875,-10.6875,-20.75
21.504,node10,0.317138671875,0.73297119140625,0.16876220703125,-0.57769775390625,3.38982158762114,1.79267328596764,0.48586612320968,0.08,0.06,-0.06,12.875,-11.75,-20
21.52,node10,0.31695556640625,0.73291015625,0.16943359375,-0.57769775390625,3.48069275085724,1.69177969014472,0.501306072860679,0.05,0.2,0.02,12.875,-11.75,-20
21.536,node10,0.31671142578125,0.73291015625,0.1702880859375,-0.57757568359375,4.7919590485841,1.52394896040304,0.605063159466439,-0.05,0.23,0.01,12.875,-11.75,-20
21.552,node10,0.3165283203125,0.73291015625,0.17083740234375,-0.57745361328125,6.35963450083157,1.16526235332816,0.712263887310715,-0.02,0.3,0,13.6875,-10.6875,-20
21.568,node10,0.31622314453125,0.7332763671875,0.1719970703125,-0.57684326171875,8.2319811394686,-0.841828034683377,0.716553161607386,0.06,0.34,0.02,13.6875,-10.6875,-20
21.584,node10,0.31573486328125,0.73382568359375,0.1732177734375,-0.57598876953125,10.0624953129134,-2.02937281871385,0.756687699547923,0.03,0.22,0.07,13.6875,-10.6875,-20
21.6,node10,0.3154296875,0.734130859375,0.17388916015625,-0.5755615234375,10.2438124434639,-2.29903027138148,0.753107198162801,0.08,0.15,0,13.25,-11.0625,-20.875
21.616,node10,0.3150634765625,0.73486328125,0.1763916015625,-0.57415771484375,3.65738737556122,0.42875199903205,0.527597320452135,0.3,0.34,0.09,13.25,-11.0625,-20.875
21.632,node10,0.31512451171875,0.734619140625,0.1768798828125,-0.57415771484375,2.07677717062102,2.67990221433028,0.598802097743513,0.18,0.22,0.27,13,-11.75,-19.6875
21.648,node10,0.3153076171875,0.73406982421875,0.178466796875,-0.5743408203125,3.1035405696278,3.61335215457617,0.760000842371089,0.01,0.19,0.24,13,-11.75,-19.6875
21.664,node10,0.3153076171875,0.73406982421875,0.17919921875,-0.5740966796875,4.97335582745078,0.198620144326727,0.636633945702768,0.15,0.25,0.24,13,-11.75,-19.6875
21.68,node10,0.3153076171875,0.734130859375,0.17987060546875,-0.57366943359375,5.05844338534728,-0.422910655036283,0.600996191884514,0.1,0.28,0.29,15.0625,-12.875,-19.75
